FromOtherCounty10,ToOtherState10,highschool_r10,65to74_10,county_name,state_fips,HighSchool10,CountyFIPS,Black10,Population10,black_r10,State10,BornInState10,Agriculture10,Management10,MedianAge10,Tenure10,hisp_r10,Bachelor10,SameHouse10,Hispanic10,White10,ToOtherCounty10,univ_r10,CountyState10,Owner10,MedianIncome10,homeowner_r10,FromOtherState10,Manufacture10,white_r10,18to24_10,Foodstamp10
6699,4245,0.19631532657501272,7878,Dorchester County,45,25446,035,33040,129618,0.25490286842876764,South Carolina,64767,367,19899,35.7,47622,0.040804517891033655,20110,108439,5289,86386,5746,0.15514820472465243,"Dorchester County, South Carolina",35264,28349,0.7404980891184747,4934,7471,0.6664660772423583,10968,27
1847,449,0.25513493253373315,1997,Edgefield County,45,6807,037,10329,26680,0.387143928035982,South Carolina,12299,281,2996,40.1,9121,0.04602698650674663,3040,22694,1228,14858,959,0.11394302848575712,"Edgefield County, South Carolina",7052,20304,0.7731608376274531,713,1864,0.5568965517241379,2203,0
612,304,0.2654742096505824,1966,Fairfield County,45,6382,039,14284,24040,0.5941763727121464,South Carolina,20043,85,2784,41.8,9121,0.001497504159733777,2595,22108,36,9255,1397,0.1079450915141431,"Fairfield County, South Carolina",6866,20877,0.7527683368051749,120,1711,0.38498336106489184,1981,0
5109,1895,0.22436377384226483,9741,Florence County,45,30266,041,54941,134897,0.4072811107734049,South Carolina,101787,480,19317,37.2,51636,0.02071209886061217,18398,111072,2794,74103,4182,0.13638553859611408,"Florence County, South Carolina",34112,22140,0.6606243705941591,2993,7962,0.5493302297308317,12744,9
1678,694,0.2302111694003586,6840,Georgetown County,45,13867,043,20501,60236,0.34034464439869844,South Carolina,38046,517,6366,44.5,22406,0.02986586094694203,9294,53174,1799,37438,2110,0.1542931137525732,"Georgetown County, South Carolina",16654,20976,0.7432830491832545,1238,2316,0.6215220134139053,4241,0
12658,10821,0.18069732859496332,30444,Greenville County,45,78863,045,77607,436437,0.1778194791000763,South Carolina,233701,602,72755,36.9,171233,0.07401984707987637,86673,353919,32305,310850,12691,0.19859223668020815,"Greenville County, South Carolina",116410,24426,0.6798339105195844,15467,35304,0.7122448371700841,41020,47
2317,1199,0.20850631441428363,5298,Greenwood County,45,14364,047,21342,68890,0.3097982290608216,South Carolina,49892,216,8256,38.1,26189,0.050268544055741035,9944,56555,3463,42698,2676,0.1443460589345333,"Greenwood County, South Carolina",18292,21329,0.6984611859941197,1897,6899,0.6197996806503121,7199,0
369,143,0.27195012515940115,1620,Hampton County,45,5758,049,11415,21173,0.539130024087281,South Carolina,15819,267,1522,37.6,7196,0.032069144665375714,1540,18786,679,8716,1102,0.0727341425400274,"Hampton County, South Carolina",5437,18788,0.7555586436909394,594,1311,0.4116563547914797,1861,0
4481,7368,0.23965895759040062,25626,Horry County,45,61896,051,35572,258267,0.13773343090677478,South Carolina,102263,903,33734,40.8,112057,0.05587241110943326,39490,213357,14430,200920,4099,0.15290377787328618,"Horry County, South Carolina",79600,22754,0.7103527668954193,14315,4954,0.7779545973740354,24541,29
1694,834,0.24985190826774986,1618,Jasper County,45,5905,053,11208,23634,0.47423203858847424,South Carolina,14354,265,1601,34.9,7695,0.1373868156046374,1401,19498,3247,8658,854,0.05927900482355928,"Jasper County, South Carolina",5587,19995,0.7260558804418453,527,665,0.36633663366336633,2797,0
1981,1137,0.2405843832064621,4698,Kershaw County,45,14475,055,15138,60166,0.2516038958880431,South Carolina,40822,422,7573,40.1,23358,0.03357377921084998,7469,53018,2020,41984,2242,0.12413987966625668,"Kershaw County, South Carolina",18911,23478,0.8096155492764792,838,4133,0.6978027457367949,4778,32
1214,1171,0.24404580786146995,6398,Lancaster County,45,17645,057,17809,72302,0.2463140715332909,South Carolina,46781,366,7040,38.8,28180,0.04012337141434538,7622,63787,2901,50264,2065,0.1054189372354845,"Lancaster County, South Carolina",20925,21958,0.7425479063165366,2037,5694,0.6951951536610329,5710,20
2906,545,0.23472980634380688,5280,Laurens County,45,15733,059,16929,67026,0.25257362814430223,South Carolina,50265,481,6503,40.2,25583,0.03729895861307552,6498,56139,2500,46551,2646,0.09694745322710589,"Laurens County, South Carolina",18165,19685,0.7100418246491811,1115,6707,0.6945215289589115,6388,0
620,192,0.2584246749936273,1406,Lee County,45,5069,061,12654,19615,0.6451185317359164,South Carolina,16613,157,1346,37.6,6631,0.016161101198062706,1111,17718,317,6506,785,0.05664032628090747,"Lee County, South Carolina",4748,15127,0.7160307645905595,284,989,0.3316849349987255,2010,0
9977,4344,0.19694492067325775,17204,Lexington County,45,49741,063,36222,252563,0.14341768192490587,South Carolina,153750,1346,45187,37.5,100793,0.04904122931704169,46484,211587,12386,196756,9239,0.1840491283362963,"Lexington County, South Carolina",75402,28509,0.7480876648179933,6639,13540,0.7790373095029755,21735,63
529,158,0.2546309908850338,1518,McCormick County,45,2598,065,5127,10203,0.5024992649220817,South Carolina,6302,38,761,48.2,4116,0.006174654513378418,1286,8928,63,4881,325,0.12604136038420072,"McCormick County, South Carolina",3186,19666,0.7740524781341108,167,557,0.47838870920317556,626,0
852,797,0.29328527168732127,2712,Marion County,45,9845,067,18962,33568,0.5648832221163013,South Carolina,26730,290,3216,39.1,12234,0.02332578646329838,2876,29616,783,13604,1087,0.08567683508102955,"Marion County, South Carolina",8130,16645,0.6645414418832761,568,2195,0.40526692087702576,2963,3
818,648,0.2723962627095356,2257,Marlboro County,45,7930,069,15077,29112,0.5178964001099203,South Carolina,21062,373,1783,38.1,9768,0.01628194558944765,1734,24709,474,11849,705,0.05956306677658697,"Marlboro County, South Carolina",6469,15922,0.6622645372645373,902,3022,0.407014289640011,2478,74
1523,385,0.21501734010807322,3141,Newberry County,45,7998,071,11180,37197,0.3005618732693497,South Carolina,28065,576,4691,39,14266,0.0675592117643896,4820,31674,2513,22608,1781,0.1295803425007393,"Newberry County, South Carolina",10427,22621,0.7308986401233702,568,3062,0.6077909508831357,3618,0
2568,1086,0.23056069008009858,7956,Oconee County,45,16839,073,5796,73035,0.0793592113370302,South Carolina,44468,428,9731,42.6,29910,0.04162387896214144,11033,61611,3040,63061,1911,0.15106455808858765,"Oconee County, South Carolina",23000,21631,0.7689735874289535,1985,5859,0.8634353392209215,5849,18
2734,1961,0.23847526358475263,7539,Orangeburg County,45,22053,075,57624,92475,0.6231305758313057,South Carolina,73368,876,9489,37.3,34725,0.017723709110570425,9884,80580,1639,31767,3177,0.10688294133549608,"Orangeburg County, South Carolina",23671,17740,0.6816702663786897,1492,6988,0.3435198702351987,11373,52
6524,2030,0.18809570287634841,8577,Pickens County,45,22162,077,7631,117823,0.06476664148765521,South Carolina,73825,431,17431,34.5,44048,0.029671626083192584,16951,94254,3496,103301,5644,0.1438683448902167,"Pickens County, South Carolina",31096,18711,0.7059571376679985,4727,8760,0.8767473243763951,21343,11
20266,12555,0.14084117692842402,19588,Richland County,45,52477,079,170302,372597,0.4570675555627125,South Carolina,213835,636,69695,32.7,141564,0.0449091109160836,84050,283362,16733,171305,14212,0.22557884255643496,"Richland County, South Carolina",86553,24864,0.611405442061541,25231,13140,0.4597594720301022,56010,77
724,263,0.2688199519599325,1764,Saluda County,45,5260,081,5294,19567,0.2705575714212705,South Carolina,15039,648,2049,39.4,6827,0.1277661368630858,1684,17320,2500,11550,823,0.0860632697909746,"Saluda County, South Carolina",5215,19744,0.7638787168595284,396,1653,0.5902795523074564,1570,0
7004,5128,0.20648746975737597,20599,Spartanburg County,45,57438,083,57414,278167,0.2064011906516589,South Carolina,184599,692,36786,37.7,106397,0.05363684405411138,36528,232544,14920,196759,6742,0.1313167989013794,"Spartanburg County, South Carolina",75765,22119,0.7120971455962104,6618,25742,0.7073412734077011,26319,45
1595,4212,0.21113310381703737,7632,Sumter County,45,22507,085,49972,106601,0.468776090280579,South Carolina,69318,306,11210,35.3,38856,0.03123798088198047,11724,95152,3330,50662,2616,0.10998020656466637,"Sumter County, South Carolina",25967,21145,0.6682880378834671,2665,6708,0.47524882505792626,11627,65
662,165,0.24270342741242393,2595,Union County,45,7060,087,8928,29089,0.30692014163429476,South Carolina,24678,89,2890,41.7,12106,0.009728763450101412,2597,25370,283,19332,555,0.08927773385128399,"Union County, South Carolina",8858,18958,0.7317032876259706,551,2878,0.6645811131355496,2260,0
430,321,0.299508487169229,2820,Williamsburg County,45,10481,089,23334,34994,0.6668000228610619,South Carolina,29399,253,2385,39.9,11079,0.011144767674458479,2584,32550,390,10973,699,0.07384122992513002,"Williamsburg County, South Carolina",7229,14827,0.6524957126094413,353,1860,0.3135680402354689,3544,0
3534,6019,0.18738018574698953,13884,York County,45,40271,091,40514,214916,0.18851086005695247,South Carolina,92404,649,37212,36.7,81826,0.041123043421615886,37756,175304,8838,157557,3701,0.17567793928790784,"York County, South Carolina",58939,26976,0.720296727201623,9940,15433,0.7331096800610472,19409,103
121,46,0.30850675428988683,246,Aurora County,46,845,003,75,2739,0.027382256297918947,South Dakota,2148,390,478,40.9,1027,0.056589996349032494,231,2413,155,2555,223,0.08433734939759036,"Aurora County, South Dakota",780,21743,0.759493670886076,68,86,0.9328221978824388,152,0
302,211,0.23346604076296867,1351,Beadle County,46,3929,005,340,16829,0.02020322063105354,South Dakota,11963,792,2637,41.5,7205,0.0604908194188603,2260,13679,1018,14815,389,0.13429199595935587,"Beadle County, South Dakota",4696,22151,0.6517696044413601,942,1548,0.8803256283795828,1584,9
37,35,0.15751235106073816,227,Bennett County,46,542,007,0,3441,0.0,South Dakota,2496,224,420,32,1054,0.01918047079337402,306,3062,66,1067,122,0.08892763731473409,"Bennett County, South Dakota",631,13415,0.5986717267552182,68,47,0.3100842778262133,373,259
542,185,0.30494350282485877,581,Bon Homme County,46,2159,009,99,7080,0.013983050847457627,South Dakota,5379,627,1189,43.5,2582,0.014124293785310734,798,5898,100,6366,361,0.11271186440677966,"Bon Homme County, South Dakota",2146,20943,0.831138652207591,214,284,0.8991525423728813,513,40
2130,1415,0.153664,1521,Brookings County,46,4802,011,226,31250,0.007232,South Dakota,19565,1372,6026,26,11405,0.020032,6094,22413,626,29036,1795,0.195008,"Brookings County, South Dakota",6734,18741,0.5904427882507672,1606,4071,0.929152,9099,36
796,870,0.22345949848657354,2642,Brown County,46,8047,013,159,36011,0.004415317541862209,South Dakota,27236,1020,6200,38.9,14942,0.013856877065341146,5743,30688,499,33545,1061,0.15947904806864568,"Brown County, South Dakota",10337,24557,0.6918083255253648,1032,2210,0.9315209241620616,3826,92
259,162,0.21626365054602184,411,Brule County,46,1109,015,3,5128,0.0005850234009360375,South Dakota,4367,440,1116,39.9,2077,0.0015600624024961,816,4363,8,4553,320,0.15912636505460218,"Brule County, South Dakota",1503,22825,0.7236398651901781,126,86,0.8878705148205929,355,49
80,0,0.18685300207039338,54,Buffalo County,46,361,017,8,1932,0.004140786749482402,South Dakota,1730,25,162,23.4,503,0.002070393374741201,77,1645,4,178,83,0.03985507246376811,"Buffalo County, South Dakota",144,12703,0.28628230616302186,20,8,0.09213250517598344,222,186
213,375,0.25080906148867316,810,Butte County,46,2480,019,82,9888,0.008292880258899677,South Dakota,6314,715,1326,41.1,3977,0.02568770226537217,1291,8233,254,9198,407,0.13056229773462782,"Butte County, South Dakota",3020,21333,0.7593663565501635,274,296,0.9302184466019418,625,0
53,40,0.27672955974842767,181,Campbell County,46,396,021,0,1431,0.0,South Dakota,830,161,338,47.8,612,0.0,182,1325,0,1394,31,0.12718378756114604,"Campbell County, South Dakota",519,22483,0.8480392156862745,25,43,0.9741439552760307,57,0
359,269,0.2340495867768595,715,Charles Mix County,46,2124,023,18,9075,0.0019834710743801653,South Dakota,7546,789,1491,39,3236,0.01818181818181818,893,7520,165,5938,488,0.09840220385674932,"Charles Mix County, South Dakota",2225,17732,0.6875772558714462,278,105,0.6543250688705234,670,319
66,25,0.30686115613182063,362,Clark County,46,1136,025,1,3702,0.0002701242571582928,South Dakota,3080,486,611,45,1387,0.01755807671528903,325,3411,65,3601,28,0.08779038357644517,"Clark County, South Dakota",1131,21770,0.8154289834174477,85,119,0.9727174500270124,228,0
1307,1178,0.11696583671105965,719,Clay County,46,1616,027,106,13816,0.007672264041690793,South Dakota,7847,337,2902,25,4936,0.019470179502026636,2793,9501,269,12537,1129,0.20215691951360742,"Clay County, South Dakota",2890,12077,0.5854943273905997,992,413,0.9074261725535611,4481,49
1079,515,0.2440458579881657,1853,Codington County,46,6599,029,98,27040,0.003624260355029586,South Dakota,19823,942,4698,38,11336,0.015199704142011834,4048,22644,411,25681,977,0.14970414201183432,"Codington County, South Dakota",7891,23878,0.6961009174311926,290,2846,0.9497411242603551,2502,180
171,129,0.2005921539600296,232,Corson County,46,813,031,17,4053,0.004194423883543055,South Dakota,1804,313,533,29.6,1114,0.028867505551443375,318,3357,117,1300,408,0.07846039970392302,"Corson County, South Dakota",618,13800,0.5547576301615799,236,9,0.32075006168270415,430,189
310,132,0.24254792826221397,1000,Custer County,46,1961,033,0,8085,0.0,South Dakota,3799,572,1666,49.6,3654,0.0163265306122449,1764,6927,132,7536,431,0.21818181818181817,"Custer County, South Dakota",2863,25745,0.7835249042145593,423,152,0.9320964749536178,401,0
1597,645,0.20590813012321493,1404,Davison County,46,3994,035,92,19397,0.004743001495076558,South Dakota,14873,635,3063,38.4,8086,0.014125895757075837,2730,15508,274,18287,864,0.14074341392998918,"Davison County, South Dakota",5097,21915,0.6303487509275291,355,1235,0.9427746558746198,2185,42
135,165,0.30731536576828844,593,Day County,46,1756,037,2,5714,0.00035001750087504374,South Dakota,4360,425,953,47.1,2504,0.010500525026251312,726,4907,60,5059,287,0.12705635281764088,"Day County, South Dakota",1732,20505,0.6916932907348243,419,290,0.8853692684634231,364,56
120,13,0.2787560027441116,410,Deuel County,46,1219,039,0,4373,0.0,South Dakota,2863,429,714,43.1,1802,0.022410244683283786,546,3931,98,4250,82,0.12485707752115252,"Deuel County, South Dakota",1475,22626,0.818534961154273,134,406,0.9718728561628173,274,0
166,64,0.21217781098244304,247,Dewey County,46,1136,041,36,5354,0.006723944714232349,South Dakota,4529,376,952,28.8,1699,0.0029884198729921555,378,4603,16,1214,328,0.07060141949943967,"Dewey County, South Dakota",967,16172,0.5691583284284873,20,6,0.2267463578632798,505,344
183,6,0.221602101116218,300,Douglas County,46,675,043,0,3046,0.0,South Dakota,2487,360,648,47.7,1224,0.002954694681549573,346,2691,9,2947,35,0.11359159553512804,"Douglas County, South Dakota",944,21328,0.7712418300653595,33,145,0.9674983585029547,195,4
88,77,0.27575982209043737,486,Edmunds County,46,1116,045,0,4047,0.0,South Dakota,3373,436,712,46.9,1587,0.025203854707190512,600,3761,102,3892,185,0.14825796886582654,"Edmunds County, South Dakota",1281,24629,0.8071833648393195,40,101,0.9617000247096614,212,0
230,390,0.24908166148629557,609,Fall River County,46,1763,047,51,7078,0.007205425261373269,South Dakota,3101,341,1151,50.1,3014,0.038852783272110766,1062,5705,275,6237,204,0.15004238485447866,"Fall River County, South Dakota",1954,17341,0.648307896483079,718,59,0.8811811246114721,455,15
53,69,0.2707460184409053,247,Faulk County,46,646,049,0,2386,0.0,South Dakota,2077,342,438,44.5,913,0.0,261,2247,0,2364,115,0.10938809723386421,"Faulk County, South Dakota",731,21385,0.80065717415115,20,45,0.9907795473595976,144,0
127,285,0.29720942833920344,664,Grant County,46,2194,051,8,7382,0.001083717149823896,South Dakota,3926,577,1332,44.5,3183,0.024112706583581684,814,6454,178,7145,276,0.11026821999458142,"Grant County, South Dakota",2379,24989,0.7474081055607917,173,411,0.9678948794364671,425,0
97,121,0.2818352059925094,451,Gregory County,46,1204,053,4,4272,0.0009363295880149813,South Dakota,3282,434,923,47.4,1973,0.01708801498127341,461,3697,73,3860,146,0.10791198501872659,"Gregory County, South Dakota",1528,18710,0.774455144450076,160,72,0.903558052434457,221,29
47,23,0.28844114528101805,201,Haakon County,46,544,055,8,1886,0.0042417815482502655,South Dakota,1499,265,374,50,769,0.012725344644750796,291,1688,24,1759,100,0.15429480381760338,"Haakon County, South Dakota",626,21663,0.8140442132639792,19,91,0.9326617179215271,59,0
175,65,0.2664467974310016,456,Hamlin County,46,1535,057,32,5761,0.0055545912168026386,South Dakota,4300,369,812,38,2025,0.022912688769310883,609,4994,132,5576,186,0.10571081409477522,"Hamlin County, South Dakota",1682,21578,0.8306172839506173,145,443,0.9678875195278598,382,0
125,29,0.29365079365079366,361,Hand County,46,999,059,0,3402,0.0,South Dakota,2852,505,678,48.1,1483,0.001763668430335097,434,3111,6,3394,65,0.12757201646090535,"Hand County, South Dakota",1078,22300,0.7269049224544841,38,93,0.9976484420928865,132,2
124,6,0.2569485511531638,260,Hanson County,46,869,061,0,3382,0.0,South Dakota,2757,311,551,36.5,1156,0.00029568302779420464,400,3087,1,3369,78,0.11827321111768184,"Hanson County, South Dakota",977,25497,0.8451557093425606,21,155,0.9961561206386753,168,0
34,50,0.1816,96,Harding County,46,227,063,0,1250,0.0,South Dakota,624,314,340,46,526,0.0176,300,1169,22,1203,0,0.24,"Harding County, South Dakota",391,17943,0.7433460076045627,15,0,0.9624,66,0
